meoo 	 0.959806
imin 	 0.932277
iminh 	 0.946953
foro 	 0.944404
forn 	 0.93849
forc 	 0.940295
mamn 	 0.962498
dmeo 	 0.993976
benc 	 0.992751
prpc 	 0.990367
tipo 	 0.971295
gehc 	 0.942331
acec 	 0.966828
