epoch,train_loss,val_loss
1,27.35011677523723,24.54820054830964
2,24.81619592515366,24.161380118930463
3,23.16039091782905,22.32144644825729
4,20.676359279935088,18.424645885978777
5,16.95946895960913,14.038468321574102
6,12.147238993936782,8.807276873244453
7,7.094359155934061,3.9294953444569383
8,3.3881937997868414,2.3675686919812073
9,1.5755018730612433,0.6257271066154402
10,1.035034136223378,0.5810543157390713
11,1.0735709442775685,0.8486557701199325
12,1.128979319760601,0.4872858303109395
13,0.9534362191388409,0.367125124046483
14,0.8324923682873823,0.40099808727343056
15,0.8684012515171353,0.4873576852464184
16,0.8006760679007653,0.5213021420940911
17,0.7939983368842237,0.3938981011970756
18,0.8756252335856455,0.41762516332655836
19,0.8317609778686464,0.33862629532814026
20,0.8620397875494991,0.3646326599661837
21,0.824557220835904,0.3538574613246721
22,0.7528716121697564,0.3563571735141204
23,0.7753008553322326,0.36882988509443615
24,0.749826853195365,0.3771149159706745
25,0.7914889620474121,0.3691161397806148
26,0.7743367837906499,0.3928586981960179
27,0.7988448963866243,0.33056460766448187
28,0.7278217313982916,0.3825807761900204
29,0.7505635436237589,0.39312052542401343
30,0.7324305157904314,0.3449493062864874
31,0.7372669423879308,0.3358615394105616
32,0.6912158764154199,0.3699493457361595
33,0.7327163363179416,0.3650363978651381
34,0.7693293672427295,0.3494365264459984
35,0.7155544757843018,0.3839760978811795
36,0.72148325364871,0.3267341403617072
37,0.6705652310493144,0.3623597425283845
38,0.6461839491248054,0.423687434073576
39,0.666821972390746,0.3314247386357219
40,0.663176254984796,0.35797620003985375
41,0.6134086699734804,0.34434911516523853
42,0.6490521398688193,0.35997022611578716
43,0.62890632732079,0.3608745047726582
44,0.6202312297854863,0.33019548838900536
45,0.6461200459321648,0.3542563205527276
46,0.6013999377274651,0.38007112999552306
47,0.6924280763095152,0.34504077237905917
48,0.6339254527995849,0.3749957358099751
49,0.6332677777815756,0.3463475163449946
50,0.573380610467848,0.3549729029542392
