epoch,train_loss,val_loss
1,26.34582840458039,26.031996677831277
2,25.54011030135616,24.451685089425943
3,24.766495336717174,22.759875563002126
4,23.780062152493386,22.024092900384332
5,22.446106601838142,20.88889908544796
6,20.772360571584393,18.71058096344938
7,18.77458486741589,17.6476303965775
8,16.510684580649098,15.127748676182069
9,14.136120746981714,12.133425692922062
10,11.707418376553443,9.8519568197506
11,9.383552569727744,8.014923842911868
12,7.232141458449825,5.258009492736502
13,5.346493169107744,3.344771485967734
14,3.930802927017212,2.215934781684089
15,2.7982745007545717,1.4248335859210222
16,2.1631443348238544,1.0548638443356937
17,1.6513995361328124,0.7753683430017885
18,1.300042604554084,0.6517881800218955
19,1.226631660845972,0.3951788633178497
20,1.128106603468618,0.4134913805833797
21,1.0191576960779005,0.36772970286841244
22,1.0344491274895207,0.4203510465695686
23,1.0657377536835209,0.35344914032011915
24,1.062739059655897,0.3483111456266998
25,0.929827380949451,0.3483467641257748
26,0.8711662846995938,0.32221113683022173
27,0.9244318968249905,0.3398893602269212
28,0.9282520726419264,0.3341334872331816
29,0.8875659822648572,0.34109228818686965
30,0.8202363176499644,0.3513515193745033
31,0.8446152506336089,0.34266844161392485
32,0.8507114658048076,0.3408582447499959
33,0.8817008370930148,0.3417749407979631
34,0.8619588212044008,0.36245097811381843
35,0.8381010337798827,0.3256042075641069
36,0.8439450926934519,0.3387814220233062
37,0.8443973439739596,0.33829017611431705
38,0.8639403627764795,0.34762904001879935
39,0.8345021498587823,0.32894025559623524
40,0.7281754186845595,0.33538153587082
41,0.8094536659025376,0.336920765756639
42,0.8042379856878711,0.3387303741783211
43,0.8041616539801321,0.3420268923197825
44,0.7451818661535939,0.3353214530831145
45,0.7581358138207467,0.3291288843935298
46,0.7148557794094086,0.3393544975821812
47,0.740285865337618,0.3192344287352771
48,0.7612968157183739,0.3288818246003279
49,0.7872510321678654,0.33140889547534824
50,0.7265754257479021,0.3458032977488852
