epoch,train_loss,val_loss
1,26.25971981174019,26.345101861682664
2,25.55613343136146,25.73222217510529
3,24.803987472307906,22.950740548067316
4,23.819160173663317,23.531660602382296
5,22.429372449293204,21.14446942627584
6,20.669329444644223,19.18531766295125
7,18.62843563293811,17.32900009105988
8,16.358104598207063,14.721615438929517
9,13.888644520964336,12.2799691537862
10,11.477189783432037,9.30852135576943
11,9.139959246784851,7.91488184300504
12,7.0715303543995915,5.706582460600584
13,5.142227080620004,3.6282595473050456
14,3.754291748247325,2.2900471082029417
15,2.73679787862078,1.482296603671648
16,1.9851703065045798,1.1073474424291951
17,1.5210335857248707,0.7642491847969765
18,1.181242765341168,0.4899770044156131
19,0.9997577189745863,0.4948284859535614
20,1.0710834185589828,0.41799981949865356
21,1.0285331954270467,0.3781186348400067
22,0.9523381293012126,0.4430774301675555
23,0.9763098325097584,0.37358975414311857
24,0.9545366883777481,0.3764608967134811
25,0.8962154278902759,0.42102940384423704
26,0.8291000848159261,0.3656027935811099
27,0.8711787647081912,0.3497021537110479
28,0.8757429742413441,0.3928992075975551
29,0.8293140768851103,0.37490303198342484
30,0.8594195722841894,0.3752451010760719
31,0.8969584190791687,0.37213362133472155
32,0.7667428379593781,0.3567150418456519
33,0.8562646690374186,0.3625790569979399
34,0.8108262534221474,0.3710936984812567
35,0.8217825675149029,0.37012764037579526
36,0.7910438615379604,0.37059026413647705
37,0.7654548845776891,0.3605851631139908
38,0.7820757971818335,0.39237082589812367
39,0.8225854289370302,0.3586985759956892
40,0.7963847939158009,0.3735426838776862
41,0.6925987347259128,0.4075918511056777
42,0.7375879120550026,0.356477591456985
43,0.7628707116377269,0.3746180046128364
44,0.7593411559216212,0.3804046667207427
45,0.6825961234644872,0.3687812928928577
46,0.7517259793078646,0.36717510812504345
47,0.6913495298972213,0.3542681704888972
48,0.7217709917856139,0.36751692774837946
49,0.6644065427749407,0.3695427470043956
50,0.6179092700138621,0.3542787090752476
