epoch,train_loss,val_loss
1,27.904759927844324,25.56328148202798
2,24.680060277824477,24.119621984737435
3,23.121237085220663,22.961165398666537
4,20.96462921693508,19.659369517847434
5,17.765331383907434,15.542147587255105
6,13.447179347295902,11.080909719172212
7,8.641103558199088,5.326942375025799
8,4.464654056123577,2.2713768949213717
9,1.9509544994353019,0.843635018953343
10,1.1872582347219334,0.5867387412749615
11,0.9148651264622317,0.5098753172097746
12,0.9012930978120796,0.4894560845856814
13,0.9416885216108527,0.5379088256776947
14,0.9279410490906677,0.4241616541577369
15,0.8952111430048251,0.4819199528890787
16,0.901826167398695,0.42507088337976906
17,0.8552523937093143,0.388437624751907
18,0.7513128928720068,0.40778896980678914
19,0.8194653777289129,0.4689258220269508
20,0.7711320615137569,0.3696772554486068
21,0.7727363265613676,0.4327443887277977
22,0.7642991271117362,0.3819633682364041
23,0.7447779997558766,0.3801891548731892
24,0.7431212292418489,0.4230393312641026
25,0.7181110659159052,0.383731313587464
26,0.6915543995927335,0.3734931552533022
27,0.7748862703449106,0.40464307628956037
28,0.6565778885711631,0.4041856044961005
29,0.7632201881965155,0.36409587005979005
30,0.7098440741201434,0.4305172688567761
31,0.6567592830868554,0.41274161375675006
32,0.6437640377085567,0.39421852870085805
33,0.7165783007709078,0.3694421691992848
34,0.6464503309290153,0.3547882219565283
35,0.5968461717274172,0.4418255201320058
36,0.6341277360147541,0.35416158327122327
37,0.7129011584204447,0.42982760809131504
38,0.6828881053291237,0.4191462004307619
39,0.6926842286154811,0.3846491031425515
40,0.7099333222953064,0.3687197427774213
41,0.6516337337069631,0.3713293837517807
42,0.6448675513574955,0.41529599016474694
43,0.5887114266131787,0.3641612757112562
44,0.610704623292447,0.3653437848558131
45,0.6022696003538804,0.3996594409967206
46,0.5751855561688667,0.37422474542843925
47,0.6065582463158706,0.418336703912499
48,0.5695053692943123,0.36649900091063115
49,0.5568294977081122,0.3805269162679456
50,0.6109939464863311,0.37910305716327786
