epoch,train_loss,val_loss
1,27.78441524813054,24.638574895170546
2,23.55614309722881,22.277918963088204
3,21.48393174865644,20.51723444830511
4,18.39734287741567,16.592726363349207
5,13.80985419139948,10.79480575286236
6,8.258142279471835,5.117064004091873
7,3.4766758369062116,1.675413220199113
8,1.1969578297656247,0.914384141410749
9,0.9394342688727118,0.4516660555736306
10,0.9583095565755316,0.4644742804704253
11,0.7915655436014684,0.4432745446863863
12,0.8043122636280392,0.6725813678859436
13,0.9006138179934001,0.5828663123022649
14,0.8046567601438187,0.4566472658177012
15,0.7951220789219317,0.4456168732692286
16,0.7269373770147505,0.38631997096169857
17,0.7549179671350255,0.40825000497483716
18,0.7344545434937025,0.4470317351449396
19,0.7468424345853635,0.44055238888435755
20,0.7126348619496415,0.3572732769336897
21,0.6820965221549218,0.5083321289917857
22,0.7555029838412597,0.4115711278522137
23,0.7029067458144163,0.35520422827337206
24,0.6648869496787616,0.3745620886689609
25,0.7037429544404581,0.47139390104824735
26,0.732656093930368,0.4117965237381532
27,0.5849904185875549,0.4067583846062729
28,0.6490327616724793,0.42567025631973426
29,0.6282857921260315,0.42714203878776313
30,0.7051616100862209,0.3978224298388688
31,0.7110547643565578,0.3824455922411889
32,0.6144660236295925,0.394402439139553
33,0.5918130896923083,0.408074998978487
34,0.6587134543193839,0.34502846002578735
35,0.6137085632690685,0.39252341653882844
36,0.6655690138913369,0.3704961759527934
37,0.610992063213978,0.4352293469242214
38,0.6213086727816854,0.34781511235482915
39,0.5910417341863163,0.3889438276438369
40,0.6244507739422477,0.3780654785559349
41,0.6602508220113069,0.3517808130721456
42,0.5658199969297221,0.4164114907844779
43,0.6409939894132042,0.4603315567232899
44,0.6219391762864428,0.40210474582062555
45,0.5650886162337297,0.34410029065977665
46,0.6100351448062157,0.35598071948769167
47,0.5277711958135043,0.43058890780222786
48,0.5911665311711285,0.42769983134318873
49,0.6055607344549291,0.37225686827885734
50,0.559487725403292,0.33262882619788964
