epoch,train_loss,val_loss
1,29.414854066910284,26.62346802544348
2,24.08657393670851,25.11497222271162
3,22.29308738216277,21.35279964171734
4,19.64568108835528,18.076784802466324
5,15.541550131767027,11.980609687333255
6,10.10604057004375,6.503158357954517
7,4.957785124317292,2.2582482419063137
8,1.7491415940561603,0.951400018229927
9,1.149839032234684,0.5131623652792469
10,0.9397238274543516,0.4866904465808082
11,0.9574848911839147,0.3576827984034401
12,0.8504043404517635,0.36962670802148345
13,0.8506626249128773,0.38841692673176836
14,0.7776627683639527,0.36665768978982854
15,0.7355954434025672,0.3845400936210278
16,0.7205909778225806,0.4203927214305425
17,0.7773650943848395,0.3816998430441335
18,0.7042226649099781,0.3836449098955725
19,0.757721965389867,0.3699818456295839
20,0.6744584884951191,0.3424129980741088
21,0.7691921826331846,0.3965996964690612
22,0.6685156442273048,0.4015637756776564
23,0.7045324263265056,0.3344889631130032
24,0.6265443955313775,0.3578018874851699
25,0.6252882822482817,0.32867106395898404
26,0.6436969239481034,0.3577680993325931
27,0.6400761948477838,0.3465106245322326
28,0.6328737624229923,0.34695772289000837
29,0.6361698090837847,0.3420057890495074
30,0.6572845871986881,0.38688515679737956
31,0.6575494982350257,0.47818317302723523
32,0.6615515465121116,0.35611562530711754
33,0.6207263493537902,0.38840488859058653
34,0.6165603614238001,0.32845366074098753
35,0.6227225084843174,0.39452241929536014
36,0.623866102695465,0.36537680175808285
37,0.6659901149042191,0.36574712242047813
38,0.5850769667279335,0.3633643217461625
39,0.5651715956195709,0.3414411770621526
40,0.6094452763372852,0.343521669046166
41,0.5603504004786092,0.31367023289203644
42,0.6109868093459837,0.33295261358707834
43,0.5580855097309235,0.3820777598422827
44,0.6002791370114973,0.3358834691576122
45,0.5470341967767285,0.34579640442563087
46,0.6011904913763846,0.3447608740366611
47,0.560934753494878,0.3262307353548168
48,0.559307553960431,0.3579940943757898
49,0.5867568809370841,0.3426819090376195
50,0.5298483907791876,0.350939616560936
