epoch,train_loss,val_loss
1,26.8061792224857,26.980355626529025
2,26.093247310950787,25.678595985333946
3,25.427043665154837,25.92957207591263
4,24.51652133088201,24.360100402045497
5,23.335220200411356,23.534959576793554
6,21.8780114169585,20.888215566418836
7,20.122724300657527,19.689730201799843
8,18.183677641366238,17.763529236783686
9,16.039639476650688,14.678506841364594
10,13.855555700994476,12.530689613106324
11,11.653700192154492,10.712006087155686
12,9.508513028816896,7.884324737430847
13,7.643793832248907,5.902939580150487
14,5.8477478623774495,5.1795952983738225
15,4.493435627564087,3.52505500537833
16,3.369928678799106,2.3992984786476055
17,2.4393660275110656,1.6376443376246186
18,1.9330729100874822,1.2011900587180226
19,1.656598020568346,0.959788149165124
20,1.299566083650755,0.7304681392060113
21,1.2428088762697138,0.627165890231575
22,1.0530789241261977,0.5382608138408858
23,1.0153072818028088,0.42389004070734243
24,0.9844155027203834,0.4180850245288967
25,0.9551293888374884,0.4266687650041482
26,1.0004540797897035,0.40730834007263184
27,0.9121260897410753,0.4028353706463096
28,0.9637618269326993,0.37318858657915566
29,0.9687478999258394,0.3753801608823009
30,0.9434830063700599,0.39071943495691436
31,0.923276912159185,0.41215336814369125
32,0.8882518347273481,0.38057164125835774
33,0.8604177147399833,0.4033376254986242
34,0.8719521453117725,0.3868397394406427
35,0.8727489104968821,0.3798329989934705
36,0.897294754139613,0.39182517884932844
37,0.8447638721253932,0.37866485118865967
38,0.7847623192518469,0.3786858593680195
39,0.8182642600522512,0.39403448307637085
40,0.7442510598017891,0.3862220282407151
41,0.9057834532705143,0.3805819608501552
42,0.8100971307468599,0.38028937148064684
43,0.7475529864939623,0.40682491844462365
44,0.7296814918518066,0.3916976848213943
45,0.7809739265804672,0.40254090127256725
46,0.7696085652176754,0.39433545212155763
47,0.7539318961377762,0.38028693629294325
48,0.6792482327139047,0.3916977336726238
49,0.7103368353643854,0.396050792686718
50,0.6840142111559978,0.3810643648978361
