epoch,train_loss,val_loss
1,26.393836554521748,26.12550346138551
2,25.77308143453395,25.601565823112566
3,25.10466949959711,24.448687681217784
4,24.23273468878406,23.38111000454303
5,23.13950359091153,22.232616267253444
6,21.65758174623235,20.298981597743083
7,19.91544784752497,18.993562718027647
8,17.97651461153012,17.327335338002626
9,15.822052049298659,14.707679138970128
10,13.615576337030978,11.931680227063366
11,11.401831028616712,9.536343741662723
12,9.313576491089654,7.523549777945292
13,7.428451775428481,5.774448733968833
14,5.711781080886674,4.250356035134227
15,4.326668820482619,3.4383097776432625
16,3.2314985093572384,2.1090520927586507
17,2.3325735663383873,1.4894134727949948
18,1.8530496365788827,0.9656429708618479
19,1.460117355690396,0.6604552834304338
20,1.2596670196257738,0.5348794730668215
21,1.0684516626277483,0.5038597682087692
22,0.9986460211967207,0.394037415071861
23,0.9808929350820378,0.36784187727367756
24,0.9484240345459919,0.3438491120780866
25,0.9584989835184516,0.34428573023412645
26,0.9485941245277646,0.3367932875131823
27,0.9806191796721526,0.3433888228898196
28,0.9868467106002904,0.3398500435131112
29,0.9227100506588231,0.3394336565253661
30,0.8390767795666043,0.3330884035100642
31,0.9251688209216414,0.3347068871419454
32,0.8258467112949477,0.3658885384343334
33,0.8933655860576224,0.3602479997369432
34,0.7787106277326243,0.3796612024307251
35,0.770436791509755,0.34033427103278563
36,0.8372414326529438,0.3377564242205669
37,0.776172543517395,0.3400580403731041
38,0.7341917995711744,0.34377190378523365
39,0.8525924200130847,0.34985169246024694
40,0.857506480814948,0.35923824543805466
41,0.7521895060110368,0.3374191977314113
42,0.7690981050831975,0.3608801475505239
43,0.7407269112760986,0.3967133244288336
44,0.7479638251698763,0.3317362033214766
45,0.702487711826499,0.3186570037271559
46,0.7136263139473862,0.311522472150547
47,0.7642329528514683,0.3267964837477379
48,0.7222035094893878,0.3404300145267211
49,0.8094502466482781,0.32602968166783913
50,0.7372033172734394,0.31621871166622517
