epoch,train_loss,val_loss
1,27.20641754858729,24.234509845112644
2,26.3668929923357,23.578456021094507
3,25.528382980769717,23.43257733032069
4,24.54081638269775,22.581938746055584
5,23.346738772266225,20.657916505207385
6,21.850306070058444,19.235741805044565
7,20.074196699278957,17.794690356390113
8,18.092277761738504,15.688701501496386
9,15.99856615343223,13.341207501808187
10,13.866574671712712,12.307476713983895
11,11.646131859219205,9.256000743047828
12,9.58060370838158,7.428887076464118
13,7.709631610885118,5.596035919140168
14,6.077777023241644,4.022192902035183
15,4.700164241532523,3.0227316929080383
16,3.6114394543326185,2.0498340665832044
17,2.7099818895894585,1.4365227502753877
18,2.13143287398291,1.1209656124891236
19,1.7802165504196703,0.6759667727682326
20,1.456889370577632,0.4723129035274496
21,1.3820723134190862,0.43075668164925984
22,1.178337525506699,0.43164406370284947
23,1.0470788172181387,0.37877205607194925
24,1.1420590420986743,0.36756119518047464
25,1.0576799089565805,0.3858858162118483
26,1.0889065687614898,0.3575448304491758
27,1.0443248124679083,0.3397105123453054
28,1.0687336027814371,0.3556055527671363
29,1.1293031522952535,0.3493046803972672
30,1.0188400216597575,0.3653574313304221
31,0.960069131497642,0.37276085344857945
32,1.0039078587489616,0.3637918207399759
33,0.9620522295252728,0.34420427073572957
34,0.9167770750671721,0.37633094454343
35,0.8486202498315458,0.357186556555504
36,0.8925653541956619,0.3468891414464752
37,0.8897208752438455,0.3902794936869188
38,0.8554106665802801,0.3608526988989777
39,0.8670330991828004,0.3546292495357898
40,0.8576688725743887,0.36395988110886063
41,0.8391537448039446,0.3540736652082867
42,0.8376417867142796,0.352473285174339
43,0.8529391541625514,0.34748740197768196
44,0.776444391194349,0.3651825442178613
45,0.8368221495629586,0.3408654626911309
46,0.830086636089802,0.34466551739039036
47,0.8047406765662956,0.3565001957869345
48,0.8937483116321453,0.3407480379118938
49,0.7645172564004176,0.3442767340237472
50,0.778220354396247,0.34466982381634936
