epoch,train_loss,val_loss
1,28.8824604428199,26.352008308331992
2,24.138791009226154,22.067612992119543
3,22.212242525162235,20.70992290850767
4,19.370503446517453,16.92950699009846
5,15.036474439559445,12.198113569279307
6,9.400670828050183,5.529521057286213
7,4.250064086914063,2.392643430798324
8,1.6053905577813425,0.6394836386454474
9,1.1095749219771354,0.575585341945137
10,1.056963369846344,0.47657853672184897
11,0.8820283706726566,0.4661864281929645
12,0.8225444000767124,0.5074852834042815
13,0.8196504014153634,0.4232649330011348
14,0.7753532546950925,0.5048191078852132
15,0.7110697522471028,0.4414858166704473
16,0.725045842893662,0.45222410252413797
17,0.7277970115215547,0.4805817548761663
18,0.7576055776688361,0.42003438061045617
19,0.7641937240092985,0.41702435188686726
20,0.673848379811933,0.47733703624341906
21,0.7160993684107257,0.4328703966337381
22,0.6576706385612487,0.4371453563577121
23,0.6929910478668828,0.43598077837953864
24,0.6862473657823378,0.4578817480618192
25,0.7028981537972727,0.42622938076245415
26,0.6952883351233697,0.4455299076345778
27,0.6650591827977088,0.4265591373148653
28,0.6467267404064055,0.4276100178969275
29,0.6089805306157758,0.4051739183283344
30,0.6903284349749165,0.4575225849127032
31,0.6252444986374147,0.5129438964361998
32,0.642552741958249,0.44135016725235376
33,0.5782199492762166,0.38987661944222207
34,0.6320649711547359,0.43886170528598667
35,0.6162522408270067,0.46721872349375304
36,0.646288312442841,0.43268809214080733
37,0.5882981079624545,0.40120579256224875
38,0.6071402881222386,0.4087531449868507
39,0.5657803038627871,0.4244875400951228
40,0.6309456053087789,0.42649952929044505
41,0.612637169207296,0.48877922652922956
42,0.5884022877293248,0.46419041918725085
43,0.5601718841829607,0.42431850746734856
44,0.5822470278509202,0.41005711211371665
45,0.5444116267850322,0.3991086390829578
46,0.5607203179790128,0.4065965241992596
47,0.5788610807541879,0.428221735911271
48,0.5814869433833707,0.42187153862923693
49,0.5687868444381222,0.4046556328989796
50,0.5883641302201056,0.4398032525151046
