epoch,train_loss,val_loss
1,33.65639587402344,25.025214126429606
2,24.283650940925845,23.919085001208117
3,22.712228201589276,22.033169146665593
4,20.686286175635555,19.528050137549332
5,17.843519543063255,16.356431410484706
6,13.987615286304104,11.363240212509313
7,9.427641057045228,7.153674450117288
8,5.075704884375296,3.1423821350962844
9,2.1338424351138454,1.091705354679491
10,0.923112544205881,0.5658626795275924
11,0.6670561963896597,0.4561942911025175
12,0.7380650097324002,0.43397897919735956
13,0.707688920920895,0.43961965162114996
14,0.7087120290533189,0.3762606837085842
15,0.7037435361646837,0.3745180075008845
16,0.6799379848664807,0.4285782328278748
17,0.6754706458122499,0.37259475414439575
18,0.6916284526548078,0.3647923073971394
19,0.6564343951594445,0.3781609584375755
20,0.6537918098318961,0.3885262620817755
21,0.6325840302436583,0.3413123052144788
22,0.6552560686296033,0.48329103941616325
23,0.7024287733724041,0.36326420261073356
24,0.6466409573631902,0.33126620840780513
25,0.6157960788665279,0.35105402644762057
26,0.5956138563348401,0.3514356963797328
27,0.6373509233997714,0.3497185714005195
28,0.5832349164255204,0.3358743037913263
29,0.5696036222673232,0.38503562048384826
30,0.5783586813557533,0.42010727739825693
31,0.6145324200199497,0.3496761891952495
32,0.5659582597978653,0.32934386171784596
33,0.6328719444428721,0.3641927877882707
34,0.5910597144403765,0.32368621452874746
35,0.5500517336014779,0.3132241392872997
36,0.5145687014825883,0.33326061515463995
37,0.5066725896250817,0.37294959745456263
38,0.5656065081011864,0.3865722215820834
39,0.5634721954791777,0.3442119962161349
40,0.591681637571704,0.3253590888583783
41,0.5654129242512488,0.3225629914974429
42,0.5118427799209472,0.3518245415666054
43,0.5319441886871091,0.32134430924641716
44,0.5610627660443706,0.3301756458798635
45,0.5595308719911883,0.339868308188989
46,0.5367798122667498,0.3164164491535462
47,0.515064377784729,0.33660184737947796
48,0.5134819889837696,0.31251197054828567
49,0.5160305575401553,0.3401876319315016
50,0.5142505754963044,0.35360294254016633
