epoch,train_loss,val_loss
1,25.296637775051977,25.157044951448736
2,24.620073416925244,24.11471388512051
3,23.873722194548577,24.1002555139286
4,22.898652712914252,23.428518137980983
5,21.623504121841922,20.48286506810139
6,19.93076213221396,18.31160854064312
7,17.939732887514175,16.215118457361594
8,15.784043716922882,14.557389141358051
9,13.428724814384214,12.020001106655474
10,11.027294390278477,9.731069437007314
11,8.718367775947817,6.963868116595082
12,6.747014265368062,4.8440351486206055
13,4.975182213014172,3.784263463364434
14,3.6138202473425096,2.445316221296173
15,2.6122556823299776,1.6764304969728607
16,1.8883801741753854,1.1308299462819837
17,1.5133670328509423,0.8243342988269845
18,1.2038553762435913,0.5176927545635971
19,1.2228914431602724,0.48185105114868004
20,1.029109785479884,0.44337085934029413
21,1.0386099295462332,0.514834960711371
22,0.9925530481338501,0.5236845778435776
23,0.9291304682147118,0.4115641270716166
24,0.9018256314339176,0.45735938770254864
25,0.9122822818448466,0.40849465316103906
26,0.8906796755329255,0.36508384177979736
27,0.8750177163462485,0.40866545641545166
28,0.8328105685787817,0.4175491471266009
29,0.9500238777745155,0.4045711294891908
30,0.8878041425058919,0.3901734385908264
31,0.8316921307963709,0.40440298693696247
32,0.8980242612284999,0.3919045438164288
33,0.8415627234981906,0.39662969665429026
34,0.7754241476520415,0.4436096459934392
35,0.8669260736434691,0.39283391817943336
36,0.7900111582202296,0.382809501333335
37,0.7690160351030288,0.406614192367829
38,0.7119132872550719,0.39117523060017023
39,0.7214272695972074,0.3944293859693193
40,0.7499239841584237,0.3934680659746386
41,0.7023190366068194,0.3925786970816937
42,0.7471932757285333,0.4003540464897746
43,0.7380434815345271,0.429737713226338
44,0.7780796833961241,0.38214030308821767
45,0.7249838653687508,0.3894766326417628
46,0.6876078058058216,0.3684248322064115
47,0.7349919278775492,0.3974835943315447
48,0.6937347250215469,0.37696193204712625
49,0.6512728594195458,0.3887697783942075
50,0.6602693643877583,0.3700492532597375
