meoo 	 0.818632
imin 	 0.819867
iminh 	 0.819736
foro 	 0.820273
forn 	 0.820515
forc 	 0.820232
mamn 	 0.820268
dmeo 	 0.812251
benc 	 0.904921
prpc 	 0.899531
tipo 	 0.987611
gehc 	 0.869654
acec 	 0.826673
