meoo 	 0.817936
imin 	 0.817789
iminh 	 0.818005
foro 	 0.819641
forn 	 0.819852
forc 	 0.819502
mamn 	 0.816848
dmeo 	 0.807843
benc 	 0.900698
prpc 	 0.888443
tipo 	 0.986419
gehc 	 0.867845
acec 	 0.822329
