lgfe_0,lgfe_1,lgfe_2,lgfe_3,lgfe_4,lgfe_5,lgfe_6,lgfe_7,lgfe_8,lgfe_9,lgfe_10,lgfe_11,lgfe_12,lgfe_13,lgfe_14,lgfe_15,lgfe_16,lgfe_17,lgfe_18,lgfe_19,lgfe_20,lgfe_21,lgfe_22,lgfe_23,lgfe_24,lgfe_25,lgfe_26,lgfe_27,lgfe_28,lgfe_29,lgfe_30,lgfe_31,lgfe_32,lgfe_33,lgfe_34,lgfe_35,lgfe_36,lgfe_37,lgfe_38,lgfe_39,lgfe_40,lgfe_41,lgfe_42,lgfe_43,lgfe_44,lgfe_45,lgfe_46,lgfe_47,lgfe_48,lgfe_49,lgfe_50,lgfe_51,lgfe_52,lgfe_53,lgfe_54,lgfe_55,lgfe_56,lgfe_57,lgfe_58,lgfe_59,lgfe_60,lgfe_61,lgfe_62,lgfe_63,lgfe_64,lgfe_65,lgfe_66,lgfe_67,lgfe_68,lgfe_69,lgfe_70,lgfe_71,lgfe_72,lgfe_73,lgfe_74,lgfe_75,lgfe_76,lgfe_77,lgfe_78,lgfe_79,lgfe_80,lgfe_81,lgfe_82,lgfe_83,lgfe_84,lgfe_85,lgfe_86,lgfe_87,lgfe_88,lgfe_89,lgfe_90,lgfe_91,lgfe_92,lgfe_93,lgfe_94,lgfe_95,lgfe_96,lgfe_97,lgfe_98,lgfe_99,lgfe_100,lgfe_101,lgfe_102,lgfe_103,lgfe_104,lgfe_105,lgfe_106,lgfe_107,lgfe_108,lgfe_109,lgfe_110,lgfe_111,lgfe_112,lgfe_113,lgfe_114,lgfe_115,lgfe_116,lgfe_117,lgfe_118,lgfe_119,lgfe_120,lgfe_121,lgfe_122,lgfe_123,lgfe_124,lgfe_125,lgfe_126,lgfe_127,lgfe_128,lgfe_129,lgfe_130,lgfe_131,lgfe_132,lgfe_133,lgfe_134,lgfe_135,lgfe_136,lgfe_137,lgfe_138,lgfe_139,lgfe_140,lgfe_141,lgfe_142,lgfe_143,lgfe_144,lgfe_145,lgfe_146,lgfe_147,lgfe_148,lgfe_149,lgfe_150,lgfe_151,lgfe_152,lgfe_153,lgfe_154,lgfe_155,lgfe_156,lgfe_157,lgfe_158,lgfe_159,lgfe_160,lgfe_161,lgfe_162,lgfe_163,lgfe_164,lgfe_165,lgfe_166,lgfe_167,lgfe_168,lgfe_169,lgfe_170,lgfe_171,lgfe_172,lgfe_173,lgfe_174,lgfe_175,lgfe_176,lgfe_177,lgfe_178,lgfe_179,lgfe_180,lgfe_181,lgfe_182,lgfe_183,lgfe_184,Molecule,Parent,log10_P_app,SMILES
1.448,1.432,1.431,1.431,1.43,1.429,1.43,1.433,1.433,1.435,1.435,1.438,1.439,1.441,1.442,1.444,1.443,1.444,1.446,1.45,1.454,1.454,1.456,1.458,1.459,1.457,1.458,1.456,1.453,1.451,1.446,1.441,1.441,1.437,1.43,1.426,1.422,1.418,1.416,1.414,1.405,1.403,1.397,1.396,1.392,1.388,1.378,1.372,1.365,1.355,1.349,1.34,1.331,1.325,1.32,1.316,1.314,1.311,1.311,1.318,1.34,1.375,1.442,1.43,1.34,1.262,1.166,1.062,0.93,0.725,0.436,0.014,-0.422,-0.762,-0.902,-0.907,-0.949,-0.701,-0.134,0.658,1.638,2.461,3.195,3.77,4.223,4.52,4.838,5.147,5.441,5.852,6.165,6.166,6.168,5.61,5.26,4.884,4.589,4.291,4.023,3.453,2.687,2.135,1.02,0.109,-0.565,-0.889,-0.94,-0.94,-0.886,-0.631,-0.209,0.322,0.625,0.867,0.989,1.1,1.215,1.291,1.371,1.455,1.374,1.327,1.309,1.302,1.298,1.296,1.296,1.298,1.3,1.306,1.314,1.322,1.328,1.333,1.337,1.345,1.354,1.366,1.367,1.369,1.371,1.377,1.383,1.388,1.389,1.392,1.397,1.397,1.403,1.403,1.407,1.409,1.41,1.412,1.414,1.415,1.415,1.417,1.417,1.416,1.416,1.416,1.417,1.416,1.419,1.421,1.423,1.426,1.432,1.433,1.435,1.435,1.443,1.447,1.45,1.455,1.458,1.46,1.461,1.461,1.461,1.463,1.463,1.463,1.476,Atenolol_29,Atenolol,-6.236572006437063,CC(C)[NH2+]C[C@H](O)COc1ccc(CC(N)=O)cc1
0.67,0.658,0.654,0.653,0.654,0.654,0.655,0.656,0.658,0.657,0.656,0.656,0.659,0.66,0.658,0.657,0.655,0.655,0.657,0.661,0.663,0.668,0.669,0.673,0.674,0.672,0.672,0.672,0.67,0.669,0.665,0.664,0.661,0.658,0.654,0.646,0.642,0.639,0.636,0.632,0.629,0.625,0.624,0.622,0.62,0.614,0.61,0.602,0.596,0.591,0.584,0.58,0.573,0.564,0.561,0.561,0.564,0.567,0.579,0.593,0.613,0.663,0.745,0.88,1.069,1.321,1.59,1.825,1.972,1.857,1.632,1.344,1.179,1.159,1.159,1.199,1.398,1.877,2.545,3.414,4.414,5.424,6.401,7.217,7.831,8.23,8.372,8.219,8.019,7.9,7.875,7.875,7.913,8.06,8.377,8.613,8.576,8.196,7.549,6.681,5.683,4.642,3.614,2.641,1.952,1.387,1.129,1.045,1.035,1.035,1.176,1.461,1.752,1.934,1.905,1.677,1.426,1.149,0.932,0.779,0.678,0.617,0.583,0.572,0.569,0.565,0.561,0.559,0.559,0.564,0.571,0.579,0.586,0.591,0.594,0.601,0.604,0.609,0.613,0.615,0.619,0.622,0.627,0.628,0.631,0.632,0.634,0.639,0.642,0.643,0.645,0.644,0.645,0.645,0.647,0.647,0.649,0.649,0.653,0.657,0.66,0.661,0.665,0.669,0.67,0.674,0.68,0.686,0.687,0.691,0.691,0.691,0.693,0.693,0.694,0.692,0.692,0.692,0.693,0.692,0.692,0.69,0.69,0.694,0.7,Caffeine_35,Caffeine,-4.100726812682396,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1.407,1.393,1.391,1.39,1.39,1.39,1.39,1.392,1.394,1.395,1.397,1.399,1.402,1.402,1.401,1.401,1.4,1.401,1.406,1.412,1.419,1.42,1.421,1.423,1.424,1.425,1.425,1.424,1.42,1.416,1.415,1.409,1.406,1.402,1.396,1.393,1.388,1.387,1.385,1.385,1.383,1.38,1.375,1.374,1.37,1.366,1.359,1.354,1.346,1.341,1.335,1.327,1.318,1.312,1.311,1.31,1.31,1.31,1.313,1.325,1.348,1.399,1.483,1.624,1.84,1.57,1.461,1.246,0.987,0.825,0.511,0.178,-0.384,-0.762,-0.952,-0.969,-0.969,-0.858,-0.462,0.209,1.143,2.292,2.937,3.415,3.959,4.298,5.278,5.881,6.271,6.634,6.701,6.701,6.707,6.148,5.774,5.43,4.572,4.234,3.521,3.201,2.674,1.527,0.484,-0.373,-0.782,-0.976,-1.002,-1.002,-0.915,-0.563,-0.036,0.366,0.739,0.906,1.17,1.296,1.518,1.714,1.683,1.514,1.407,1.348,1.315,1.3,1.296,1.292,1.288,1.288,1.288,1.291,1.297,1.304,1.311,1.318,1.321,1.327,1.333,1.338,1.339,1.339,1.344,1.348,1.356,1.36,1.362,1.365,1.369,1.371,1.374,1.374,1.376,1.376,1.377,1.379,1.381,1.382,1.382,1.385,1.383,1.382,1.382,1.381,1.382,1.382,1.382,1.384,1.387,1.391,1.397,1.397,1.398,1.405,1.411,1.413,1.415,1.419,1.422,1.423,1.425,1.427,1.427,1.427,1.429,1.429,1.436,Atenolol_28,Atenolol,-6.236572006437063,CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1
0.963,0.954,0.953,0.952,0.952,0.953,0.954,0.956,0.958,0.958,0.959,0.96,0.96,0.961,0.96,0.958,0.958,0.958,0.96,0.963,0.968,0.969,0.971,0.975,0.975,0.975,0.973,0.973,0.972,0.971,0.967,0.964,0.963,0.958,0.955,0.952,0.949,0.946,0.945,0.943,0.94,0.94,0.939,0.938,0.934,0.93,0.927,0.923,0.916,0.914,0.911,0.903,0.897,0.894,0.893,0.892,0.892,0.894,0.896,0.906,0.92,0.956,1.014,1.107,1.239,1.388,1.503,1.569,1.513,1.299,0.974,0.607,0.282,0.034,-0.095,-0.099,-0.099,-0.039,0.147,0.46,0.908,1.455,2.056,2.647,3.183,3.576,3.666,3.53,3.446,3.404,3.4,3.4,3.402,3.444,3.531,3.698,3.74,3.33,2.802,2.203,1.586,1.011,0.529,0.171,-0.057,-0.158,-0.164,-0.164,-0.076,0.139,0.464,0.829,1.195,1.454,1.569,1.525,1.426,1.286,1.144,1.038,0.967,0.922,0.902,0.896,0.892,0.889,0.886,0.886,0.886,0.887,0.893,0.898,0.904,0.91,0.915,0.916,0.917,0.921,0.923,0.925,0.927,0.931,0.935,0.939,0.939,0.939,0.94,0.941,0.944,0.945,0.946,0.946,0.947,0.947,0.949,0.949,0.95,0.95,0.952,0.953,0.953,0.953,0.953,0.956,0.957,0.958,0.96,0.965,0.97,0.97,0.973,0.974,0.975,0.976,0.976,0.978,0.978,0.979,0.98,0.981,0.98,0.979,0.979,0.98,0.986,Antipyrine_27,Antipyrine,-4.139063379299906,Cc1cc(=O)n(-c2ccccc2)n1C
0.584,0.575,0.571,0.568,0.568,0.57,0.57,0.572,0.572,0.572,0.571,0.571,0.573,0.574,0.574,0.573,0.572,0.572,0.572,0.572,0.575,0.576,0.579,0.58,0.58,0.58,0.578,0.578,0.577,0.574,0.571,0.57,0.569,0.566,0.56,0.555,0.551,0.544,0.541,0.539,0.535,0.533,0.524,0.523,0.519,0.514,0.509,0.503,0.497,0.492,0.486,0.476,0.47,0.462,0.456,0.452,0.449,0.449,0.454,0.454,0.463,0.475,0.509,0.57,0.664,0.8,0.952,1.116,1.285,1.141,0.91,0.726,0.68,0.68,0.69,0.86,1.246,1.822,2.625,3.6,4.694,5.771,6.576,7.289,7.785,8.074,8.231,8.037,7.886,7.82,7.785,7.785,7.806,7.923,8.15,8.403,8.367,8.055,7.579,6.873,6.088,5.034,3.873,2.824,1.957,1.303,0.856,0.629,0.587,0.587,0.612,0.776,1.009,1.225,1.176,1.003,0.846,0.692,0.586,0.515,0.471,0.451,0.443,0.443,0.448,0.45,0.451,0.453,0.461,0.466,0.474,0.482,0.488,0.496,0.5,0.509,0.514,0.518,0.52,0.522,0.525,0.529,0.533,0.535,0.54,0.541,0.543,0.547,0.551,0.552,0.552,0.555,0.556,0.557,0.559,0.559,0.561,0.561,0.564,0.566,0.571,0.571,0.575,0.578,0.579,0.582,0.584,0.59,0.595,0.596,0.596,0.597,0.599,0.6,0.601,0.601,0.601,0.601,0.601,0.6,0.6,0.599,0.599,0.603,0.609,Caffeine_36,Caffeine,-4.100726812682396,Cn1c(=O)c2c([nH+]cn2C)n(C)c1=O
