43.125,41.955,4.075
43.125,41.955,5.075
43.125,41.955,6.075
43.125,41.955,7.075
43.125,41.955,8.075
43.125,41.955,9.075
43.125,41.955,10.075
43.125,41.955,11.075
43.125,41.955,12.075
43.125,41.955,13.075
43.125,41.955,14.075
43.125,41.955,15.075
43.125,41.955,16.075
43.125,41.955,17.075
43.125,41.955,18.075
43.125,41.955,19.075
43.125,41.955,20.075
43.125,41.955,21.075
43.125,41.955,22.075
43.125,41.955,23.075
43.125,41.955,24.075
43.125,41.955,25.075
43.125,41.955,26.075
43.125,41.955,27.075
43.125,41.955,28.075
43.125,41.955,29.075
43.125,41.955,30.075
43.125,41.955,31.075
43.125,41.955,32.075
43.125,41.955,33.075
43.125,41.955,34.075
43.125,41.955,35.075
43.125,41.955,36.075
43.125,41.955,37.075
43.125,41.955,38.075
43.125,41.955,39.075
43.125,41.955,40.075
43.125,41.955,41.075
43.125,41.955,42.075
43.125,41.955,43.075
43.125,41.955,44.075
43.125,41.955,45.075
43.125,41.955,46.075
43.125,41.955,47.075
43.125,41.955,48.075
43.125,41.955,49.075
43.125,41.955,50.075
43.125,41.955,51.075
43.125,41.955,52.075
43.125,41.955,53.075
43.125,41.955,54.075
43.125,41.955,55.075
43.125,41.955,56.075
43.125,41.955,57.075
43.125,41.955,58.075
43.125,41.955,59.075
43.125,41.955,60.075
43.125,41.955,61.075
43.125,41.955,62.075
43.125,41.955,63.075
43.125,41.955,64.075
43.125,41.955,65.075
43.125,41.955,66.075
43.125,41.955,67.075
43.125,41.955,68.075
43.125,41.955,69.075
43.125,41.955,70.075
43.125,41.955,71.075
43.125,41.955,72.075
43.125,41.955,73.075
43.125,41.955,74.075
43.125,41.955,75.075
43.125,41.955,76.075
43.125,41.955,77.075
43.125,41.955,78.075
43.125,41.955,79.075
43.125,41.955,80.075
43.125,41.955,81.075
43.125,41.955,82.075
43.125,41.955,83.075
43.125,41.955,84.075
43.125,41.955,85.075
43.125,41.955,86.075
43.125,41.955,87.075
43.125,41.955,88.075
43.125,41.955,89.075
43.125,41.955,90.075
43.125,41.955,91.075
43.125,41.955,92.075
43.125,41.955,93.075
43.125,41.955,94.075
43.125,41.955,95.075
43.125,41.955,96.075
43.125,41.955,97.075
43.125,41.955,98.075
43.125,41.955,99.075
43.125,41.955,100.075
43.125,41.955,101.075
43.125,41.955,102.075
43.125,41.955,103.075
43.125,41.955,104.075
43.125,41.955,105.075
43.125,41.955,106.075
43.125,41.955,107.075
43.125,41.955,108.075
43.125,41.955,109.075
43.125,41.955,110.075
43.125,41.955,111.075
43.125,41.955,112.075
43.125,41.955,113.075
43.125,41.955,114.075
43.125,41.955,115.075
43.125,41.955,116.075
43.125,41.955,117.075
43.125,41.955,118.075
43.125,41.955,119.075
43.125,41.955,120.075
43.125,41.955,121.075
43.125,41.955,122.075
43.125,41.955,123.075
43.125,41.955,124.075
43.125,41.955,125.075
43.125,41.955,126.075
43.125,41.955,127.075
43.125,41.955,128.075
43.125,41.955,129.075
43.125,41.955,130.075
43.125,41.955,131.075
43.125,41.955,132.075
43.125,41.955,133.075
43.125,41.955,134.075
43.125,41.955,135.075
43.125,41.955,136.075
43.125,41.955,137.075
43.125,41.955,138.075
43.125,41.955,139.075
43.125,41.955,140.075
43.125,41.955,141.075
43.125,41.955,142.075
43.125,41.955,143.075
43.125,41.955,144.075
43.125,41.955,145.075
43.125,41.955,146.075
43.125,41.955,147.075
43.125,41.955,148.075
43.125,41.955,149.075
43.125,41.955,150.075
43.125,41.955,151.075
43.125,41.955,152.075
43.125,41.955,153.075
43.125,41.955,154.075
43.125,41.955,155.075
43.125,41.955,156.075
43.125,41.955,157.075
43.125,41.955,158.075
43.125,41.955,159.075
43.125,41.955,160.075
43.125,41.955,161.075
43.125,41.955,162.075
43.125,41.955,163.075
43.125,41.955,164.075
43.125,41.955,165.075
43.125,41.955,166.075
43.125,41.955,167.075
43.125,41.955,168.075
43.125,41.955,169.075
43.125,41.955,170.075
43.125,41.955,171.075
43.125,41.955,172.075
43.125,41.955,173.075
43.125,41.955,174.075
43.125,41.955,175.075
43.125,41.955,176.075
43.125,41.955,177.075
43.125,41.955,178.075
43.125,41.955,179.075
43.125,41.955,180.075
43.125,41.955,181.075
43.125,41.955,182.075
43.125,41.955,183.075
43.125,41.955,184.075
43.125,41.955,185.075
43.125,41.955,186.075
43.125,41.955,187.075
43.125,41.955,188.075
43.125,41.955,189.075
43.125,41.955,190.075
43.125,41.955,191.075
43.125,41.955,192.075
43.125,41.955,193.075
43.125,41.955,194.075
43.125,41.955,195.075
43.125,41.955,196.075
43.125,41.955,197.075
43.125,41.955,198.075
43.125,41.955,199.075
43.125,41.955,200.075
43.125,41.955,201.075
43.125,41.955,202.075
43.125,41.955,203.075
43.125,41.955,204.075
43.125,41.955,205.075
43.125,41.955,206.075
43.125,41.955,207.075
43.125,41.955,208.075
